Symbol,Close Price,Previous Close,percent_change
GAIL,168.86000061035156,172.57000732421875,-2.149856033150043
GODREJCP,1242.3499755859375,1197.25,3.766963924488411
HAVELLS,1469.699951171875,1463.1500244140625,0.4476592727007269
HAL,4030.699951171875,4041.949951171875,-0.2783310069620805
ICICIGI,1786.5,1776.8499755859375,0.5430973096577999
ICICIPRULI,568.8499755859375,557.0,2.1274641985525133
IOC,131.6199951171875,130.97999572753906,0.4886237673879196
IRCTC,715.2000122070312,713.9500122070312,0.1750822856821417
IRFC,123.05999755859375,124.41000366210938,-1.0851266488040352
NAUKRI,6406.75,6642.64990234375,-3.551292117028727
INDIGO,5193.75,5157.0498046875,0.7116509768655203
JSWENERGY,482.29998779296875,490.25,-1.6216241115821008
JINDALSTEL,786.9000244140625,801.8499755859375,-1.8644324533340033
JIOFIN,220.9199981689453,224.80999755859375,-1.730349820690052
LTIM,4107.85009765625,4175.85009765625,-1.6284109441132926
LICI,767.7000122070312,784.7999877929688,-2.178896005595823
LODHA,1111.25,1132.699951171875,-1.8937010767664635
NHPC,84.4000015258789,83.58000183105469,0.981095569346521
PIDILITIND,2939.800048828125,2930.949951171875,0.3019532166597211
PFC,393.8500061035156,398.54998779296875,-1.1792703132372402
PNB,95.76000213623047,96.91000366210938,-1.1866695722028362
RECLTD,389.45001220703125,395.8500061035156,-1.616772463762641
MOTHERSON,113.01000213623047,115.02999877929688,-1.7560607358973264
SHREECEM,30370.25,30433.19921875,-0.20684390851428056
SIEMENS,2715.85009765625,2763.449951171875,-1.7224793050961424
TVSMOTOR,2475.25,2437.64990234375,1.5424732493414366
TATAPOWER,358.25,359.70001220703125,-0.40311708585560785
TORNTPHARM,3126.800048828125,3246.60009765625,-3.690015561652011
UNIONBANK,116.75,120.83999633789062,-3.3846379194304594
UNITDSPR,1451.5999755859375,1425.0999755859375,1.8595186621278543
VBL,540.2000122070312,540.4000244140625,-0.037011879717828745
VEDL,370.54998779296875,376.1000061035156,-1.4756762085824906
ZOMATO,211.38999938964844,215.19000244140625,-1.7658827123218743
ZYDUSLIFE,844.4000244140625,859.0999755859375,-1.7110873692958841
